,country,region,text,page
190,AUSTRALIA,Victoria,"Mar. 21 Proclamation to fix 21st March,- 1944, as the date of the coming  into operation of the Discharged Servicemen’s Preference Act 1943  (No. 4989). (V.G.G. Vol. CCXXXV, p. 905)  ",20
191,AUSTRALIA,Victoria,"Aug. 31 An Act to re-enact rule fifty-one of the general rules in section  fifty-one of the Coal Mines Regulation Act 1928” [provision of  bath and change house accommodation at coal mines]. No. 5005.  Coal Mines Regulations (Amendment) Act, 1944.  ",20
192,AUSTRALIA,Victoria,"Dec. 11 Order in Council [under the Factories and Shops Acts*] to make  regulations regarding the storage, mixing, manipulation or use in  factories of radio-active paints. (V.G.G. Vol. CCXXXVI, pp.  3081-3082) 1.8.8. Vol. XXI, No. 2, pp. 58-59  ",20
193,AUSTRALIA,Western Australia,"June 28 The Coal Mine Workers (Pensions) Regulations, 1944. (G.W.A.  30th June, 1944, pp. 526-540)  ",20
194,AUSTRALIA,Western Australia,"Aug. 25 Amendments of the Mine Workers’ Relief Regulations [gazetted  - 12th July, 1935, as amended — last amendment gazetted 27th August,  1943]: new regulations 55A to 55L respecting curative treatment;  smrendments of schedules. (G.W.A. Ist September, 1944, pp. 776-  ",20
195,AUSTRALIA,Western Australia,"Dec. 23 An Act to amend the Coal Mine Workers (Pensions) Act, 1943  [No. 27 of 1943]. No. 33 of 1944. Coal Mine Workers (Pensions)  Act Amendment Act, 1944.  ",20
196,BELGIUM,,"Mar. 25 Legislative Order to amend sections 26 and 28 of the Act of 5th  June, 1928, to issue regulations for seamen’s agreements* [service  in two or more vessels}. (M.B. pp. 224-225)  ",20
197,BELGIUM,,"May 25 Legislative Order respecting State intervention for the purpose of  the reinstatement in civil life of servicemen in process of discharge,  discharged or pensioned in Great Britain [amendment of section 2  of the Legislative Order of 11th October, 1943]. (M.B. p. 232)  ",20
198,BELGIUM,,"June 1 Order in Council to fix the wages of seamen not mentioned in the  Order of 6th April, 1943, respecting remuneration and compensation  payable to merchant seamen. (M.B. pp. 243-244)  ",20
199,BELGIUM,,"July 6 Order to amend [section 1 of] the Order of 24th September, 1943,  respecting the amount of the compensation due to seamen employed  in maritime fisheries for loss of effects and of wages in case of  shipwreck. (M.B. p. 357)  ",20
200,BELGIUM,,July 27 Legislative Order to organise a system of civilian mobilisation in  the Belgian Congo. (M.B. pp. 537-540) Bel. 1  ,20
201,BELGIUM,,Aug. 23 Legislative Order to suspend temporarily the right to terminate  contracts of employment or contracts for the hiring of services.  (M.B. pp. 35-36; erratum: p. 442)  ,20
202,BELGIUM,,V.G.G. = Victoria Government Gazette.  ,20
203,BELGIUM,,G.W.A. = Government Gazette of Western Australia.  ,20
204,BELGIUM,,M.B. = Moniteur belge or Belgisch Staatsblad.  ,20
205,BELGIUM,,"= Extracts: L.S. 1929 (Austral. 15); see also subsequent amendments, the last  being Act No. 4956 of 8th November, 1943. — *L.S. 1929 (Austral. 13); 1932  (Austral. 8); 1934 (Austral. 11); 1936 (Austral, 11); 1937 (Austral. 4); see also  subsequent amendments, the last being Act No. 4976 of 6th December, 1943. —  *1L.S. 1928 (Bel. 5); 1941 (Bel. 7, B).  — 21 — 1944—Indexes II  ",20
206,BELGIUM,,"Oct. 14 Order to amend certain provisions of the Royal Order of 31st May,  1933"", to vary the system of insurance against involuntary unem-  ployment. (M.B. pp. 504-507; erratum: p. 597) Bel. 3 (A)  ",21
207,BELGIUM,,"Oct. 19 Order respecting the granting of allowances to certain classes of  persons who have sustained industrial accidents [repeals Order of  26th December, 1926, as amended]. (M.B. pp. 646-648)  ",21
208,BELGIUM,,"Oct. 27 Legislative Orders (1) to grant a special allowance to miners in  receipt of old age invalidity pensions and to widows of pensioned  miners, and (2) to double the bonuses on old age and widows’  pensions and the orphans’ allowances provided for by the Act of  15th December, 1937%, and also the allowances granted to maimed  and disabled persons. (M.B. pp. 706-708 and pp. 724-725)  ",21
209,BELGIUM,,"Oct. 30 Order to amend and supplement the Order of 14th October. 1944,  to amend certain provisions of the Royal Order of 31st May, 1933”,  to vary the system of insurance against involuntary unemployment.  (M.B. pp. 765-766) Bel. 3 (B)  ",21
210,BELGIUM,,"Oct. 31 Ministerial Order to fix the “reference wage” for the purpose of  the application of section 4 of the Order of 14th October, 1944,  respecting involuntary unemployment. (M.B. pp. 766-767)  Bel. 3 (C)  ",21
211,BELGIUM,,"Nov. 7 Order to supplement the Order of 14th October, 1944, to amend  certain provisions of the Royal Order of 3lst May, 1933”, to vary  the system of insurance against involuntary unemployment. (M.B.  pp. 897-898) Bel. 3 (D)  ",21
212,BELGIUM,,"Nov. 10 Ministerial Order to exclude certain classes of unemployed persons  from the receipt of the unemployment allowances provided for by  the Order of 14th October, 1944. (M.B. p. 980) Bel. 3 (E)  ",21
213,BELGIUM,,"Nov. 13 Order to make an addition, relating to the risk of pneumoconiosis,  to the Royal Order of 22nd December, 1938, to issue the list of  industries or occupations covered by the Act of 24th July, 1927”,  respecting compensation for injury caused by occupational diseases.  (M.B. pp. 1080-1081; erratum: p. 1742) Bel. 5  ",21
214,BELGIUM,,Nov. 16 Legislative Order to provide for the provisional organisation of the  national economy. (M.B. pp. 998-1007; errata: p. 1313) Bel. 4  ,21
215,BELGIUM,,"Dec. 6 Ministerial Order to add an item [pneumoconiosis caused by factory  dusts] to section 1 of the Ministerial Order of 5th May, 1939,  setting forth the categories of workers exposed to the risk of  contracting an occupational disease which gives the right to com-  pensation. (M.B. Ist-2nd-3rd January, 1945)  ",21
216,BELGIUM,,Dec. 28 Legislative Order respecting social security for employees. (M.B.  pp. 1730-1742) Bel. 2  ,21
217,BELGIUM,,Dec. 29 er relating to family allowances for employees. (M.B. pp. 1773-  1778)  B. BRUSSELS: ORDERS OF THE SECRETARIES GENERAL  ,21
218,BELGIUM,,"Mar. 24 Order to fix the minimum wage for minors as a percentage of the  minimum wage for adult workers [amends the Order of 29th May,  1941, fixing wages and_ salaries]. (Moniteur belge des arrétés  ministériels et autres arrétés des Secrétaires généraux, p. 1671)  ",21
219,BELGIUM,,M.B. = Moniteur belge or Belgisch Staatsblad.  ,21
220,BELGIUM,,"TS. 1933 (Bel. 4, A); amendments: 1933 (Bel. 4, B, and 9); 1934 (Bel. 6  and 10); 1935 (Bel. 4, C and E); 1936 (Bel. 6). — *L.S. 1937 (Bel. 7).  ",21
221,BELGIUM,,71S. 1938 (Bel. 8). — *L.S. 1927 (Bel. 7).  1944—Indexes II — 22 —  ,21
222,BOLIVIA,,"Jan. 22 Decree to issue administrative regulations under the Legislative  . Decree of 6th January, 1944, respecting minimum wages. . (B.O  January 1944, No. 13, pp. 34-35) Bol. 1 (B)  Jan. 22 LD. to authorise mining undertakings, for the duration of the  . present war, to employ women over eighteen years of age during  the night on light work. (B.O, January 1944, No. 13, pp. 29- re  Lolo. Bol. 3  Feb. 7 L.D. to provide that employees who hold’ managerial posts in  industrial associations shall not be dismissed without due preliminary  proceedings. (B.O. February 1944, No. 14, pp. 59-61) Bol. 2  ",22
223,BOLIVIA,,"Oct. 17 Act to provide for: the construction of workers’ homes. (P.S.  November 1944, No. 82, pp. 65-66).  ",22
224,BOLIVIA,,"Nov. 20 Presidential Decree to modify the contribution system of the  Workers’ Insurance and Provident Fund by authorising the govern-  ing body of the Fund to fix annually the contributions for insurance  against industrial accidents and occupational diseases. (P.S. Nov-  ember 1944, No. 82, pp. 63-65)  , Nov. 23 Act to fix a date for the calculation of the period of service: for  , the purpose of the payment of compensation in the event of voluntary  resignation [repeals (d) and (f) of section 16 of the General Labour  Act’}. (P.S. February 1945, No. 85, p. 58)  ",22
225,BOLIVIA,,"Dec. 20 Act respecting offices for free legal advice to workers in connection  ot with claims against the Insurancé and Provident Fund and under-  takings. (P.S: ‘December 1944, No.’ 83, p. 72)  . Dec. 29 Act respecting the classification of salaried employees [interpretation  tet. of section 2 of the General Labour Act®]. (P.S. January 1945,  No. 84, p. 58)  * Dec. 29 Act to make an addition to section 88 of the General Labour Act®  with respect to compensation in case of death resulting from an  . ‘ industrial accident or occupational disease. (Leyes Sociales ‘de  wot, *- Bolivia, 1944, pp. 93-94)  ' Dec: 30° Decree to ratify as an Act the Presidential Decree of 20th Novem-  oo + ber, 1944, which authorises the governing body of the Workers’  Tos Insurance and Provident Fund to fix annually the insurance contri-  butions to cover the, payment of compensation for industrial  accidents and occupational diseases. (P.S. December 1944, No. 83,  - pp. 71- .  ",22
226,BRAZIL,,"Jan. 19° ~ Decree No. 14,535, to approve an agreement respecting the recruiting  of workers for the Amazon region and arrangements for their  transportation. (D.O. 21st January, 1944, pp. 1075-1076)  ",22
227,BRAZIL,,"_Jan. 24 L.D. No. 6228, to repeal L.D. 5925 of 26th October, 1943, to amend  oe, . the regulations for the labour, courts. (D.O. 26th January, 1944;  ""7°. Boletim do Trabalho, Industria e Comércio, February 1944, No. 114  ",22
228,BRAZIL,,be Pp. 38-39)  ,22
229,BRAZIL,,B.0. = Boletin Oficial.  ,22
230,BRAZIL,,P.S. = Proteccién Social.  ,22
231,BRAZIL,,D.O. =Didrio Oficial.  ,22
232,BRAZIL,“a,"*L.S. 1939 (Bol. 1); 1942 (Bot. 1).  — 3 — 1944—Indexes II  Jan. 28. . L.D. No. 6297, to alter the schedule of supplementary wages in  industry, approved by Legislative Decree No, 5978 of 10th November,  1943. (D.O. Ist March, 1944, p. 3417)  Feb. 1 L.D. No. 6232, to repeal the sole subsection of section 1 of  Legislative Decree No. 5473 of 11th May, 1943, to institute the  additional wage. (D.O. 3rd February, 1944, p. 1841)  Feb. 14 L.D. No. 6272, to extend the provisions of section 7 of Legislative  Decree No. 3832 of 18th November, 1941, respecting pensions for  fishermen to all vessels registered in Brazil for maritime, river,  lake, port and canal services. (D.O. 16th February, 1944; Boletim  do Ministério do Trabalho, Indtistria e Comércio, March 1944,  No. 115, p. 32)  Mar. 20 L.D. No. 6353, to correct typing and typographical errors in, and  to amend certain provisions of, the Consolidation of the Labour  Laws”. (D.O. 22nd March, 1944, pp. 4923-4924)  Extracts: Braz. 1 (A)  Mar. 22 L.D. 6361, to suspend for the duration of the state of war the  provisions of sections 239 and 241 of the Consolidation of the Labour  Laws®, and to provide for other matters [hours of work of rail-  waymen]. (D.O. 24th March, 1944; Boletim do Ministério do  Trabalho, Industria e Comércio, April 1944, No. 116, pp. 27-28)  Braz. 1 (B)  May 8 L.D. No. 6476, to set up an Economic Planning ‘Committee in the  Council of National Safety. (D.O. 13th May, 1944, p. 8505)  July 13 L.D. No. 6688, to declare specific industries to be of national im-  portance and therefor mobilised, and to issue other provisions  [contracts of employment, hours of work and conditions of employ-  ment in textile factories; appointment of a Textile Executive  Committee]. Industrial Mobilisation Act. (B.O. 15th July, 1944,  pp. 12,460-12,461)  Aug. 28 L.D. No. 6835, to amend section 5 of L.D. No. 6688 of 13th July,  1944 (Industrial Mobilisation Act). (D.O. 30th August, 1944,  p. 15,113)  Sept. 11 Decree No. 16,570, to amend the Rules of the National Labour  Department approved by Decree No. 13,001 of 27th July, 1943.  (D.O. 13th September, 1944, p. 15,883)  Sept. 26 L.D. No. 6,905, respecting the granting of a pecuniary allowance  in case of the illness of an employee. (D.O. 28th September,  1944, pp. 16,793 and 16,795)  Sept. 29 Decree No. 16,683, to approve the regulations of the Economic  Planning Board. (D.O. 3rd October, 1944, pp. 17,085-17,086)  Nov. 10 L.D. No. 7036, to revise the legislation relating to industrial  accidents™. (D.O. 13th November, 1944, pp. 19,241-19,247)  , Braz. 2  Nov. 10 L.D. No. 7037, to fix minimum salaries for persons employed in  journalists’ work. (D.O. 13th November, 1944, pp. 19,248-19,250)  Nov. 10 L.D. No. 7038, to issue regulations respecting the organisation of  agricultural unions. (D.O. 13th November, 1944, pp. 19,250-19,251)  ",22
233,BRAZIL,“a,": ore . Braz. 3  D.O. = Diério Oficial.  ” Legislative Decree No. 5432 of Ist May, 1943; L.S. 1943 (Braz. 1).  ",23
234,BRAZIL,“a,"“™ Decree No. 24,637, of 10th July, 1934; L.S. 1934 (Braz. 3); amendment:  ",23
235,BRAZIL,“a,1940 (Braz. 4). f  eS  1944—Indexes II — 24—~—  ,23
236,BRAZIL,“a,"Dec. 7 L.D. No. 7127, to ratify.the agreement concluded on 30th November,  1944, between the Federal Government and the Government of Sao  Paulo respecting the -administration of ‘labour legislation. (D.O.  9th December, 1944, p. 20,682)  ",24
237,BRAZIL,“a,"Dec. 7 L.D. No. 7128, respecting the administration of labour protection  legislation in the State of Sao Paulo. (D.O. 9th December 1944,  pp. 20,682-20,683)  ",24
238,BRAZIL,“a,"Dec. 29 L.D. No. 7211, respecting the minimum age for employment in coal  mines during the war gisighteen years for sons of miners]. (D.O.  3rd January, 1945, p.  ",24
239,CANADA,,"Jan. 10 O.C. amending the National Selective Service Civilian Regulations”.  P.C, 121. (C.W.O.R. Vol. I, pp. 166-167)  ",24
240,CANADA,,"Jan. 26 O.C. to make the Compensation to Seamen (War Damage to Effects)  Regulations, 1944 [rescind previous regulations}. P.C. 133/510.  (C.W.O.R. Vol. I, pp. 226-229)  ",24
241,CANADA,,"Feb. 8 -O.C. amending the Post-Discharge Re-establishment Order® [re-  voked by P.C. 5210 of 13th July, 1944). P.C. 775. (C.W.O.R.  Vol.. I, pp. 363-365)  ",24
242,CANADA,,"Feb. 17 O.C. to make the Wartime Labour Relations Regulations. P.C.  1003. (C.W.O.R. Vol. I, pp. 439-450) Can. 1  ",24
243,CANADA,,"Mar, 3 O.C. amending the Wartime Salaries Order [P.C. 1549 of 27th  tions, 1944 [supersede previous National Selective Service Mobiliza-  tion Regulations]. P.C. 1355. (C.W.O.R. Vol. I, pp. 566-587)  ",24
244,CANADA,,"Mar, 4 O.C. to make the National Selective Service Mobilization Regula-  February, 1942]. P.C. 79/1385. (C.W.O.R. Vol. I, p. 519)  ",24
245,CANADA,,"Mar. 13. O.C, amending the Wartime Wages Control Order, 1943%. P.C.  1727. (C.W.O.R. Vol. I, pp. 597-600) Can. 2 (A)  ",24
246,CANADA,,C.W.O.R. = Canadian War Orders and Regulations 1944.  ,24
247,CANADA,,P.C. = Privy Council.  ,24
248,CANADA,,"*L.S. 1943 (Can. 1); see also L.S. 1943 (Indexes II, p. 27, footnote 37). Fur-  ther amendments were made during 1944 by the following Orders in Council:  P.C. 486 of 25th January, 1944;  P.C. 1977 of 20th March, 1944;  P.C. 2626 of 13th April, 1944;  P.C. 2675 of 13th April, 1944;  P.C. 3438 of 8th May, 1944;  P.C. 2454 of 26th May, 1944;  P.C. 5130 of 6th July, 1944;  P.C. 5419 of 14th July, 1944;  P.C. 8212 of 24th October, 1944;  P.C. 8726 of 27th November, 1944.  (C.W.O.R. Vol. I, pp. 245-246 and 638- 639; Vol. II, pp. 96, 97-98,. 279-280 and  447-448; Vol. 1, pp. 42-46 and 123-124; Vol. IV, pp. 251-252 ‘and 443-445)  ",24
249,CANADA,,"A consolidated text was issued by P.C, 2796 of 24th April, 1945; see L.S. 1945  (Can. 1). — * P.C. 7633 of 1st October,. 194i, as amended; L.S. 1941 (Can. 1, B);  1943 (Can. 2).  ",24
250,CANADA,,"* Consolidated text: L.S. 1944 (Can. 2, C).  — 5— 1944—-Indexes IT  Mar. 20.‘ OC. to bring into force the Wartime Labour Relations Regulations  ",24
251,CANADA,,"[P.C. 1003 of 17th February, 1944, to come into force on 20th  ",25
252,CANADA,,"March, 1944]. P.C. 1982. (C.W.O.R. Vol. I, p. 639)  Apr. 18 O.C. to make (1) the Merchant Seamen War Service Bonus Order,  ",25
253,CANADA,,"1944, and (2) the Merchant Seamen Special Payment Order, 1944.  ",25
254,CANADA,,"P.C. 149/2705 and P.C. 152/2705. (C.W.O.R. Vol. II, pp. 100-102  ",25
255,CANADA,,and 102-104)  May 4 O.C. amending the Wartime Wages Control Order™. P.C. 3277.  ,25
256,CANADA,,"(C.W.O.R. Vol. II, p. 274) Can. 2 (B)  May 15 O.C. amending the Post-Discharge Re-establishment Order® [re-  ",25
257,CANADA,,"voked by P.-C. 5210 of 13th July, 1944]. P.C. 4/3655. (C.W.OR.  ",25
258,CANADA,,"Vol. II, pp. 407-408)  May 29 O.C. providing for supplementary agreements with the Provinces  ",25
259,CANADA,,"re old age pensions [amends the Old Age Pensions Act, R.C.S. 1927,  ",25
260,CANADA,,"ch. 156, as amended]. P.C. 3377. (C.G. Vol. LXXVIII, p. 3377;  ",25
261,CANADA,,"C.W.O.R. Voi. TI, pp. 449-451)  June 5 O.C. to make the Merchant Seamen Foreign Jurisdiction Order, 1944.  ",25
262,CANADA,,"P.C. 4312. (C.W.O.R. Vol. IT, pp. 547-550)  June 30 An Act to establish a Department of Reconstruction. 8 Geo. VI,  ",25
263,CANADA,,"ch. 18. The Department of Reconstruction Act, 1944.  July 13 O.C. to make the Post-Discharge Re-establishment Order. P.C.  ",25
264,CANADA,,"5210. (C.W.O.R. Vol. III, pp. 113-121) Can. 4  July 24 An Act to establish a Department of National Health and Welfare.  ",25
265,CANADA,,"®& Geo. VI, ch. 22. The Department of National Health and Wel-  ",25
266,CANADA,,"fare Act. ~  Aug. 15 An Act to provide for family allowances. 8 Geo. VI, ch. 40. The  ",25
267,CANADA,,"Family Allowances Act, 1944. Can. 3  Aug. 15 An Act to provide for the insurance of veterans by the Dominion  ",25
268,CANADA,,"of Canada. 8 Geo. VI, ch. 49. The Veterans Insurance Act.  Aug. 15 An Act to provide for the payment of war service gratuities and for  ",25
269,CANADA,,the grant of re-establishment credits to members of His Majesty's  ,25
270,CANADA,,"Forces in respect of service during the present war. 8 Geo. VI,  ",25
271,CANADA,,"ch. 51. The War Service Grants Act, 1944.  Aug. 18 O.C. consolidating various Orders re employment of prisoners of war.  ",25
272,CANADA,,"P.c. 6495. (C.W.O.R. Vol. III, pp. 356-357)  Sept. 1 O.C. amending the Wartime Labour Relations Regulations [P.C.  ",25
273,CANADA,,"1003 of 17th February, 1944; amends sections 15, 16 and 48].  ",25
274,CANADA,,"P.C. 6893. (C.W.O.R. Vol. TH, p. 459)  Oct. 4 O.C. to make the Veterans’ Dual Service Pension Order. P.C.  ",25
275,CANADA,,"160/7746. (C.W.O.R. Vol. IV, pp. 11-13)  Oct. 13 Proclamation bringing into force [on 2lst October, 1944] “An Act  ",25
276,CANADA,,to establish a Department of National Health and Welfare”.  ,25
277,CANADA,,"(C.G. Vol. LXXVIII, p. 4451)  Oct. 13 O.C. establishing the Cabinet Committee on Reconstruction. (C.W.  ",25
278,CANADA,,"O.R. Vol. IV, p. 199)  Oct. 31 O.C. amending the Post-Discharge Re-establishment Order™. P.C.  ",25
279,CANADA,,"108/8367. (C.W.O.R. Vol. IV, p. 255)  ",25
280,CANADA,CG = The Canada Gazette,". Benefit Regulations {O.C. of 13th January, -1942, PC. 250] respect-  ing delay in making application for benefit ; and (2) to the Unem-  ployment Insurance Contribution Regulations (O.C. of 3rd Septem-  ber, 1943, P.C. 6952] respecting the number of contribution days and  of bulk payment contributions. P.C. 8061 and P.C. 8062. (C.G.  Vol. LXXVIII, pp. 5468-5469) v4  Dec. 19 O.C. to make the War Service Gratuity Regulations, 1944. P.C.  9440, (C.W.O.R. Vol. IV, pp. 542-545)  Dec. 21 O.C. amending the Wartime Salaries Order (P.C. 1549 of 27th  February, 1942, as amended). P.C. 9505. (C.W.O.R. Vol. IV,  pp. 591-594)  PROVINCES  Alberta  Mar. 24 The Department of Public Welfare Act. 1944, ch. 6.  Mar. 24 The Child Welfare Act. 1944, ch. 8.  Mar. 24 The Apprenticeship Act. 1944, ch. 10.  Mar. 24 An Act to amend The Old Age Pensions Act, Alberta [R.S. 1942,  ch. 269]. 1944, ch. 66.  Mar. 24 An Act to amend The Industrial Conciliation and Arbitration Act  [R.S. 1942, ch. 280]. 1944, ch. -69.  Mar. 24 An Act to amend The Industrial Wages Security Act [R.S. 1942,  ch. 281] [amends definition of ‘employer’]. 1944, ch. 70.  Mar. 24 An aS to amend The Boilers Act [R.S. 1942, ch. 307]. 1944,  ch. 71.  Sept. 12 Proclamation to appoint Ist October, 1944, as the date of com-  mencement of the Apprenticeship Act (1944, ch. 10). (The Alberta  Gazette, Vol. 40, pp. 832-833) -  British Columbia  Feb. 1 Regulations to make deletions from and additions to the Schedule  of industrial diseases under the Workmen’s Compensation Act  [R.S. 1936, ch. 312, as amended]: re pneumoconiosis; vascular dis-  turbances in the upper extremities; and dermatitis. (B.C.G. Vol.  LXXXIV, p. 191)  Mar. 15 Control of Employment of Children Act. 1944, ch. 2.  Mar. 15 Wartime Labour Relations Regulations Act. 1944, ch. 18.  Mar. 15 War Mariners’ Benefits Act. 1944, ch. 23.  Mar. 15 Male Minimum Wage Act Amendment Act, 1944 [adds subsections  (3)-(6) to section 18 of R.S. 1936, ch. 190, with respect to statements  of wages to be furnished to employees]. 1944, ch. 30.  Mar. 15 Female Minimum Wage Act Amendment Act, 1944 [addition of  subsections (3)-(6) to section 20 of RS. 1936, ch. 191, with  respect to statements of wages to be furnished to employees]. 1944,  Mar. 15 Old-age Pension Agreement Ratification Act. 1944, ch. 39.  Mar. 15 Veterans’ Land Settlement Act. 1944, ch. 53.  Mar. 15 = Vocational Training Co-ordination Enabling Act. 1944, ch. 55.  Mar. 15. Regulations to make a deletion from and addition to the Schedule  of industrial diseases under the Workmen’s Compensation Act [{R.S.  1936, ch. 312, as amended]: dermatitis. (B:C.G. ‘Vol. LXXXIV,  p. 451) ;  te zt py T 4  C.W.O.R. = Canadian War Orders and Regulations 1944. |  B.C.G. = The British Columbia .Gazette.:. 3 2 jsncee el te  — 27 — ‘Jo44—Indexes II  ",26
281,CANADA,CG = The Canada Gazette,"Apr. 18 Proclamation bringing the Wartime Labour Relations Act [1944,  ch. ay into operation on 18th April, 1944. (B.C.G. Vol. LXXXIV,  p. 58  ",27
282,CANADA,CG = The Canada Gazette,"May 2 O.C. No. 618, to make Regulations respecting the welding of steam-  boilers and pressure-vessels. (B.C.G. Vol. LXXXIV, pp. 678-681) _  1.8.8. Vol. XX, No. 3, p. 97  ",27
283,CANADA,CG = The Canada Gazette,"Aug. 22 Regulations to make certain deletions from and additions to the  Schedule of industrial diseases under the Workmen’s Compensation  Act [R.S. 1936, ch. 312, as amended]. (B.C.G. Vol. LXXXIV,  p. 1169)  ",27
284,CANADA,Manitoba,"Apr. 6 The Apprenticeship Act. 1944, ch. 1.  ",27
285,CANADA,Manitoba,"Apr. 6 The Old Age and Blind Persons’ Pensions Agreement Ratification  Act, 1944. 1944, ch. 26.  ",27
286,CANADA,Manitoba,"Apr. 6 The Manitoba Wartime Labour Relations Regulations Act. 1944,  ch. 48  ",27
287,CANADA,Manitoba,"June 26 Proclamation to appoint 26th June, 1944, as the date of the coming  into force of the Act respecting the training of apprentices [1944,  ch. 1]. (M.G. Vol. 73, p. 489)  ",27
288,CANADA,New Brunswick,"Mar. 29 An Act to amend [sections 2, 36, 39 and 71 of] the Workman's  Compensation Act [1932, ch. 36, as amended]. 1944, ch. 27,  ",27
289,CANADA,New Brunswick,"Mar. 29 An Act to amend [section 2 (g) re definition of “Minister” of}  the Factories Act [1937, ch. 50]. 1944, ch. 28.  ",27
290,CANADA,New Brunswick,"Mar. 29 An Act to amend [section 3 of] the Old Age Pensions Act [1930,  ch. 9, as amended] [addition of subsection (1A) ve supplementary  agreements]. 1944, ch. 36.  ",27
291,CANADA,New Brunswick,"Mar. 29 An Act to amend [sections 1], 2 and 3 of] an Act respecting  stationary engineers, steam boilers and pressure vessels and inspection  thereof [1937, ch. 51, as amended], 1944, ch. 37.  ",27
292,CANADA,New Brunswick,"Mar. 29 An Act to amend [sections 3, 38 and 42 of, and add a new section  36 A (records) to] the Labour and Industrial Relations Act [1938,  ch. 68]. 1944, ch. 38.  ",27
293,CANADA,New Brunswick,"Mar. 29 An Act to amend [section 2 of] the Industrial Standards Act [1939,  ch. 37] [change of title of Minister]. 1944, ch. 39,  ",27
294,CANADA,New Brunswick,"Apr. 6 An Act to amend [sections 135 (inspection and working at coal face)  and 137 (weigh scales to be provided) of] the Mining Act [R.S.  1927, ch. 35}. 1944, ch. 13.  ",27
295,CANADA,New Brunswick,"Apr. 6 An Act to repeal chapter 82 of the Revised Statutes, 1927, respect-  ing minors and apprentices. 1944, ch. 20.  ",27
296,CANADA,New Brunswick,"Apr. 6 The Apprenticeship Act, 1944. 1944, ch. 43.  ",27
297,CANADA,New Brunswick,"Apr. 6 - The Mothers Allowances Act, 1944 [repeals 1930, ch. 10]. 1944,  ch, 46.  ",27
298,CANADA,New Brunswick,"Apr. 6 The Wartime Labour Relations Act. 1944, ch. 49.  ",27
299,CANADA,New Brunswick,"Apr. 25 Proclamations to appoint Ist May, 1944, as the date of the coming  _ into operation of the Wartime Labour Relations Act and the  Mothers Allowances Act, 1944. (The Royal Gazette, 3rd May,  1944, p. 76)  ",27
300,CANADA,New Brunswick,"M.G, = The Manitoba Gazette.  1944—Indexes II — 2 —  ",27
301,CANADA,New Brunswick,"June 22 Proclamations to appoint Ist July, 1944, as the date of the coming  ",28
302,CANADA,New Brunswick,July  ,28
303,CANADA,Nova,Mar.  ,28
304,CANADA,Nova,Apr.  ,28
305,CANADA,Nova,Apr.  ,28
306,CANADA,Nova,Apr.  ,28
307,CANADA,Nova,Apr.  ,28
308,CANADA,Nova,Apr.  ,28
309,CANADA,Nova,Apr.  ,28
310,CANADA,Nova,Apr.  ,28
311,CANADA,Nova,"Apr.  into operation of the Act to amend the Factories Act, the Act to  amend an Act respecting stationary engineers, steam boilers and  pressure vessels and inspection thereof, and the Act to amend the  Industrial Standards Act [1944, ch. 28, ch. 37 and ch. 39]. (The  Royal Gazette, 28th June, 1944, pp. 108-109)  10 Proclamation to appoint 15th July, 1944, as the date of the coming  into operation of the Act respecting apprenticeship [1944, ch. 43]  (The Royal Gazette, 12th July, 1944, p. 118)  Scotia  23 O.C. under the Coal Mines Regulation (Wartime Emergency) Act  (1942, ch. 10): employment of young persons in coal mines. (The  Royal Gazette, 29th March, 1944, p. 514)  6 The Blind Workmen’s Compensation Act. 1944, ch. 5.  6 The Engine Operators Act. 1944, ch. 6.  6 The Wartime Labour Relations (Nova Scotia) Act. 1944, ch. 8.  6 The Nova Scotia Labour Act [employment of non-residents prohi-  bited}]. 1944, ch. 10.  6 An Act to amend chapter 1 of the Acts of 1927, The Coal Mines  Regulation Act. 1944, ch. 27.  6 An Act to amend chapter 2 of the Acts of 1931, The Nova Scotia  Old Age Pensions Act [power to carry out agreement with the  Dominion]. 1944, ch. 30.  6 An Act to amend chapter 4 of the Acts of 1937, The Apprenticeship  Act. 1944, ch. 34  6 An Act to amend chapter 3 of the Acts of 1938, The Workmen’s  Compensation Act, 1938. 1944, ch. 36.  ",28
312,CANADA,Nova,"June 7 Proclamation to enact that the Nova Scotia Wartime Labour Rela-  tions Act [1944, ch. 8] shall come into force forthwith. (The Royal  Gazette, 21st June, 1944, p. 1054)  ",28
313,CANADA,Ontario,Mar  ,28
314,CANADA,Ontario,Apr.  ,28
315,CANADA,Ontario,Apr.  ,28
316,CANADA,Ontario,Apr.  ,28
317,CANADA,Ontario,Apr.  ,28
318,CANADA,Ontario,Apr.  ,28
